Churn,Tenure,City_Tier,Service_Score,Account_user_count,account_segment,Complain_ly,Day_Since_CC_connect,cashback
0,7.0,1.0,2.0,4.0,3.0,0.0,0.0,134.0
0,23.0,1.0,3.0,4.0,0.0,0.0,3.0,207.0
0,10.0,3.0,3.0,4.0,4.0,0.0,1.0,197.0
0,17.0,1.0,3.0,3.0,3.0,0.0,3.0,146.0
0,5.0,3.0,3.0,4.0,0.0,0.0,10.0,233.0
0,14.0,3.0,3.0,5.0,4.0,0.0,4.0,194.0
0,12.0,2.0,4.0,4.0,3.0,0.0,9.0,153.0
0,1.0,1.0,4.0,6.0,3.0,0.0,2.0,150.0
0,30.0,1.0,2.0,3.0,3.0,0.0,2.0,127.0
0,3.0,1.0,3.0,3.0,4.0,1.0,7.0,147.0
0,1.0,3.0,4.0,5.0,3.0,0.0,1.0,137.0
0,25.0,1.0,3.0,3.0,4.0,1.0,9.0,156.0
0,0.0,1.0,3.0,3.0,0.0,0.0,7.0,177.0
0,8.0,2.0,4.0,5.0,4.0,0.0,8.0,192.0
1,0.0,1.0,2.0,3.0,3.0,0.0,7.0,146.0
0,12.0,1.0,2.0,3.0,4.0,0.0,2.0,145.0
0,9.0,1.0,3.0,5.0,4.0,1.0,12.0,184.0
0,15.0,2.0,3.0,1.0,4.0,0.0,3.0,163.0
1,14.0,3.0,3.0,5.0,3.0,1.0,3.0,152.0
0,26.0,1.0,3.0,2.0,6.0,1.0,3.0,262.0
0,8.0,1.0,3.0,5.0,0.0,0.0,8.0,211.0
0,4.0,3.0,2.0,4.0,0.0,0.0,1.0,221.0
0,18.0,3.0,3.0,2.0,6.0,1.0,12.0,264.0
0,22.0,1.0,3.0,4.0,6.0,0.0,8.0,297.0
1,9.0,3.0,4.0,4.0,4.0,0.0,1.0,171.0
0,15.0,1.0,2.0,5.0,4.0,0.0,0.0,144.0
0,3.0,1.0,3.0,5.0,3.0,0.0,9.0,126.0
0,6.0,3.0,4.0,5.0,0.0,1.0,3.0,216.0
0,0.0,1.0,2.0,3.0,3.0,1.0,8.0,122.0
0,30.0,1.0,2.0,3.0,4.0,0.0,2.0,172.0
1,1.0,3.0,3.0,4.0,3.0,1.0,3.0,148.0
0,26.0,1.0,2.0,4.0,6.0,1.0,3.0,283.0
0,28.0,1.0,3.0,3.0,4.0,1.0,7.0,166.0
1,1.0,1.0,3.0,5.0,4.0,1.0,2.0,187.0
0,10.0,3.0,4.0,5.0,4.0,1.0,8.0,185.0
0,3.0,1.0,3.0,3.0,4.0,0.0,9.0,165.0
0,17.0,3.0,4.0,4.0,4.0,1.0,9.0,207.0
1,14.0,3.0,3.0,5.0,0.0,1.0,1.0,234.0
0,26.0,1.0,3.0,4.0,0.0,0.0,1.0,233.0
1,0.0,3.0,2.0,4.0,2.0,1.0,2.0,123.0
0,19.0,3.0,3.0,4.0,4.0,0.0,2.0,191.0
1,4.0,3.0,4.0,5.0,4.0,1.0,1.0,195.0
0,12.0,2.0,4.0,4.0,4.0,0.0,3.0,186.0
0,12.0,1.0,4.0,4.0,4.0,0.0,1.0,223.0
0,19.0,3.0,3.0,4.0,4.0,0.0,2.0,180.0
0,15.0,3.0,3.0,4.0,4.0,0.0,3.0,164.0
0,8.0,1.0,3.0,5.0,3.0,0.0,1.0,162.0
0,1.0,3.0,4.0,5.0,4.0,0.0,5.0,188.0
0,5.0,3.0,4.0,4.0,4.0,0.0,8.0,207.0
0,9.0,3.0,2.0,4.0,4.0,0.0,8.0,135.0
1,1.0,3.0,3.0,4.0,3.0,1.0,1.0,144.0
0,15.0,3.0,2.0,3.0,1.0,0.0,0.0,283.0
0,3.0,1.0,2.0,5.0,3.0,0.0,2.0,138.0
0,31.0,3.0,3.0,5.0,6.0,0.0,1.0,266.0
0,3.0,1.0,3.0,3.0,0.0,0.0,2.0,196.24
0,17.0,1.0,3.0,4.0,3.0,0.0,8.0,150.0
0,0.0,1.0,3.0,1.0,3.0,0.0,4.0,144.0
0,13.0,1.0,3.0,3.0,3.0,0.0,2.0,123.0
0,9.0,1.0,3.0,1.0,3.0,0.0,2.0,128.0
0,27.0,3.0,2.0,3.0,4.0,0.0,5.0,165.0
0,2.0,2.0,4.0,5.0,3.0,0.0,5.0,174.0
0,0.0,1.0,2.0,4.0,2.0,0.0,3.0,140.0
0,24.0,3.0,2.0,3.0,1.0,1.0,10.0,298.0
0,1.0,1.0,4.0,4.0,3.0,0.0,1.0,141.0
0,3.0,3.0,2.0,3.0,4.0,1.0,2.0,152.0
1,0.0,1.0,2.0,4.0,3.0,0.0,0.0,118.0
0,24.0,1.0,2.0,4.0,3.0,0.0,7.0,128.0
0,27.0,1.0,3.0,2.0,6.0,0.0,4.0,273.0
0,12.0,1.0,3.0,5.0,0.0,1.0,3.0,203.0
0,5.0,3.0,4.0,4.0,4.0,1.0,6.0,191.0
0,4.0,1.0,4.0,6.0,3.0,0.0,10.0,151.0
0,4.0,1.0,4.0,4.0,3.0,0.0,1.0,152.0
0,0.0,1.0,2.0,1.0,4.0,0.0,5.0,144.0
0,22.0,1.0,4.0,2.0,3.0,0.0,1.0,151.0
0,15.0,3.0,3.0,4.0,4.0,0.0,3.0,162.0
0,8.0,3.0,3.0,3.0,0.0,0.0,6.0,173.0
0,0.0,1.0,2.0,4.0,3.0,0.0,3.0,147.0
0,15.0,2.0,3.0,6.0,4.0,0.0,3.0,189.0
0,13.0,1.0,3.0,5.0,1.0,0.0,4.0,318.0
0,25.0,1.0,2.0,4.0,0.0,1.0,4.0,187.0
0,15.0,3.0,3.0,6.0,4.0,0.0,10.0,187.0
0,18.0,1.0,3.0,4.0,4.0,0.0,8.0,159.0
0,17.0,1.0,3.0,4.0,0.0,0.0,3.0,196.24
0,26.0,1.0,2.0,1.0,0.0,0.0,2.0,170.0
1,0.0,1.0,3.0,3.0,3.0,1.0,8.0,127.0
0,26.0,3.0,2.0,3.0,4.0,1.0,5.0,124.0
0,9.0,1.0,4.0,5.0,3.0,1.0,5.0,178.0
0,0.0,1.0,2.0,1.0,3.0,0.0,3.0,128.0
1,19.0,1.0,3.0,3.0,3.0,0.0,0.0,126.0
0,12.0,1.0,3.0,4.0,4.0,0.0,10.0,147.0
0,17.0,1.0,4.0,5.0,4.0,1.0,9.0,166.0
1,0.0,1.0,2.0,3.0,3.0,1.0,0.0,124.0
0,6.0,3.0,2.0,4.0,5.0,0.0,0.0,274.0
0,10.0,1.0,3.0,5.0,4.0,0.0,3.0,176.0
0,0.0,1.0,3.0,4.0,2.0,0.0,7.0,125.0
0,0.0,3.0,2.0,3.0,3.0,0.0,2.0,196.24
0,15.0,1.0,2.0,3.0,0.0,1.0,8.0,174.0
0,20.0,2.0,3.0,3.0,1.0,0.0,0.0,297.0
0,15.0,1.0,3.0,4.0,1.0,0.0,1.0,296.0
0,10.0,3.0,3.0,4.0,4.0,0.0,3.0,170.0
0,0.0,1.0,3.0,5.0,3.0,0.0,2.0,130.0
0,21.0,1.0,4.0,4.0,2.0,0.0,1.0,146.0
0,3.0,1.0,4.0,4.0,3.0,0.0,2.0,165.0
0,1.0,3.0,3.0,4.0,4.0,0.0,2.0,149.0
0,2.0,3.0,2.0,4.0,4.0,1.0,9.0,148.0
0,8.0,3.0,3.0,6.0,4.0,0.0,3.0,185.0
0,6.0,3.0,2.0,3.0,6.0,0.0,0.0,274.0
0,14.0,1.0,3.0,4.0,3.0,0.0,4.0,149.0
0,2.0,1.0,3.0,4.0,3.0,0.0,3.0,152.0
0,14.0,1.0,4.0,4.0,3.0,0.0,3.0,1902.0
1,3.0,1.0,4.0,4.0,3.0,1.0,3.0,150.0
0,10.0,1.0,3.0,4.0,4.0,1.0,3.0,217.0
0,24.0,3.0,3.0,3.0,6.0,0.0,17.0,263.0
0,4.0,3.0,2.0,3.0,0.0,1.0,6.0,202.0
1,0.0,1.0,3.0,3.0,3.0,1.0,8.0,134.0
0,3.0,2.0,2.0,3.0,3.0,0.0,3.0,128.0
0,0.0,1.0,3.0,4.0,3.0,0.0,0.0,128.0
0,6.0,1.0,3.0,4.0,0.0,0.0,8.0,240.0
0,27.0,1.0,3.0,4.0,1.0,0.0,8.0,311.0
0,0.0,1.0,3.0,5.0,3.0,0.0,0.0,144.0
1,1.0,3.0,3.0,4.0,4.0,0.0,3.0,155.0
0,8.0,1.0,4.0,4.0,4.0,0.0,3.0,166.0
0,0.0,1.0,3.0,1.0,3.0,0.0,2.0,135.0
0,28.0,1.0,2.0,4.0,4.0,0.0,0.0,294.0
1,1.0,2.0,3.0,6.0,3.0,0.0,1.0,141.0
0,2.0,1.0,3.0,4.0,3.0,0.0,0.0,121.0
1,1.0,1.0,3.0,5.0,3.0,0.0,1.0,143.0
0,9.0,1.0,2.0,3.0,0.0,0.0,2.0,180.0
1,0.0,1.0,3.0,1.0,0.0,0.0,7.0,180.0
1,0.0,1.0,2.0,3.0,3.0,1.0,2.0,148.0
0,14.0,1.0,4.0,5.0,4.0,0.0,3.0,174.0
0,6.0,1.0,3.0,4.0,3.0,0.0,2.0,129.0
0,5.0,3.0,4.0,4.0,4.0,0.0,8.0,202.0
0,2.0,2.0,3.0,1.0,3.0,0.0,0.0,125.0
0,14.0,3.0,2.0,4.0,4.0,0.0,4.0,193.0
0,2.0,3.0,3.0,5.0,4.0,0.0,5.0,172.0
0,11.0,1.0,3.0,4.0,3.0,0.0,5.0,125.0
1,0.0,1.0,2.0,4.0,4.0,0.0,0.0,111.0
0,0.0,2.0,2.0,3.0,3.0,0.0,2.0,124.0
1,0.0,1.0,3.0,3.0,3.0,0.0,0.0,119.0
0,10.0,1.0,3.0,4.0,4.0,0.0,6.0,196.24
0,5.0,1.0,3.0,4.0,4.0,0.0,13.0,168.0
1,1.0,1.0,3.0,5.0,3.0,0.0,3.0,151.0
0,9.0,1.0,2.0,1.0,4.0,0.0,3.0,129.0
0,99.0,3.0,4.0,4.0,3.0,0.0,1.0,136.0
0,20.0,1.0,3.0,4.0,6.0,0.0,2.0,309.0
0,18.0,1.0,3.0,4.0,6.0,0.0,18.0,288.0
0,10.0,3.0,3.0,3.0,4.0,0.0,1.0,166.0
0,14.0,1.0,4.0,4.0,6.0,0.0,17.0,293.0
0,17.0,1.0,3.0,4.0,0.0,0.0,2.0,196.24
0,23.0,1.0,2.0,4.0,1.0,1.0,3.0,196.24
0,12.0,1.0,4.0,4.0,4.0,0.0,1.0,223.0
0,1.0,1.0,3.0,5.0,4.0,0.0,1.0,148.0
0,1.0,3.0,3.0,4.0,4.0,0.0,8.0,194.0
0,7.0,1.0,2.0,3.0,4.0,0.0,10.0,148.0
0,20.0,3.0,2.0,3.0,4.0,0.0,0.0,150.0
0,11.0,1.0,4.0,4.0,4.0,1.0,5.0,168.0
0,8.0,1.0,3.0,5.0,3.0,0.0,4.0,169.0
0,1.0,1.0,4.0,4.0,2.0,0.0,1.0,141.0
0,10.0,1.0,3.0,1.0,3.0,0.0,0.0,147.0
0,8.0,1.0,3.0,5.0,4.0,1.0,12.0,185.0
0,23.0,1.0,3.0,5.0,4.0,0.0,3.0,174.0
0,22.0,1.0,3.0,3.0,6.0,0.0,2.0,264.0
0,9.0,3.0,3.0,3.0,3.0,1.0,2.0,129.0
0,0.0,3.0,3.0,3.0,4.0,0.0,4.0,163.0
0,13.0,3.0,3.0,4.0,0.0,0.0,11.0,212.0
0,6.0,1.0,2.0,3.0,3.0,0.0,3.0,125.0
0,7.0,3.0,3.0,4.0,4.0,1.0,3.0,179.0
0,15.0,1.0,2.0,3.0,1.0,0.0,14.0,292.0
0,16.0,1.0,3.0,4.0,0.0,1.0,1.0,257.0
1,1.0,1.0,4.0,4.0,3.0,0.0,3.0,165.0
0,9.0,3.0,3.0,4.0,4.0,0.0,8.0,199.0
0,1.0,2.0,3.0,4.0,3.0,0.0,2.0,146.0
1,0.0,1.0,2.0,3.0,3.0,1.0,1.0,110.0
0,2.0,1.0,3.0,3.0,3.0,0.0,1.0,136.0
0,14.0,1.0,4.0,4.0,4.0,0.0,9.0,178.0
0,1.0,3.0,3.0,4.0,4.0,0.0,5.0,192.0
0,30.0,1.0,3.0,4.0,6.0,1.0,3.0,242.0
0,0.0,3.0,2.0,3.0,4.0,1.0,3.0,144.0
0,4.0,1.0,3.0,5.0,4.0,1.0,1.0,197.0
0,0.0,1.0,2.0,3.0,3.0,0.0,2.0,125.0
1,1.0,3.0,4.0,6.0,4.0,1.0,8.0,187.0
1,14.0,3.0,3.0,5.0,3.0,1.0,3.0,154.0
0,2.0,3.0,2.0,3.0,4.0,0.0,2.0,175.0
0,10.0,1.0,2.0,2.0,4.0,1.0,7.0,160.0
0,12.0,1.0,2.0,3.0,1.0,0.0,3.0,298.0
1,16.0,3.0,3.0,3.0,0.0,1.0,2.0,204.0
0,31.0,3.0,5.0,4.0,0.0,0.0,10.0,203.0
0,6.0,1.0,4.0,4.0,0.0,0.0,1.0,237.0
0,13.0,1.0,2.0,3.0,3.0,1.0,0.0,137.0
0,16.0,1.0,3.0,4.0,1.0,0.0,16.0,317.0
0,8.0,1.0,4.0,4.0,4.0,0.0,10.0,186.0
0,12.0,3.0,3.0,4.0,4.0,0.0,8.0,194.0
0,10.0,2.0,2.0,3.0,3.0,0.0,7.0,123.0
0,23.0,1.0,4.0,4.0,4.0,0.0,3.0,192.0
0,6.0,3.0,3.0,3.0,4.0,0.0,7.0,151.0
0,8.0,3.0,3.0,4.0,2.0,1.0,7.0,158.0
0,12.0,3.0,2.0,4.0,4.0,1.0,4.0,161.0
0,6.0,2.0,3.0,3.0,3.0,0.0,4.0,136.0
0,0.0,3.0,3.0,1.0,4.0,0.0,2.0,163.0
1,1.0,1.0,4.0,5.0,3.0,1.0,3.0,165.0
0,8.0,1.0,4.0,4.0,4.0,0.0,10.0,179.0
1,1.0,1.0,4.0,6.0,3.0,1.0,1.0,148.0
1,2.0,3.0,2.0,3.0,4.0,0.0,0.0,122.0
0,14.0,1.0,3.0,4.0,3.0,0.0,1.0,149.0
0,22.0,1.0,2.0,4.0,1.0,0.0,0.0,294.0
0,6.0,3.0,4.0,4.0,4.0,0.0,4.0,220.0
0,13.0,1.0,2.0,3.0,4.0,0.0,7.0,140.0
0,11.0,1.0,2.0,3.0,4.0,0.0,2.0,157.0
0,15.0,1.0,2.0,3.0,3.0,1.0,2.0,128.0
1,7.0,1.0,3.0,3.0,3.0,0.0,2.0,124.0
0,0.0,2.0,2.0,3.0,4.0,0.0,1.0,153.0
0,4.0,3.0,4.0,5.0,4.0,1.0,8.0,177.0
1,0.0,1.0,3.0,5.0,2.0,0.0,7.0,142.0
0,99.0,1.0,3.0,3.0,3.0,0.0,3.0,148.0
0,11.0,1.0,3.0,4.0,2.0,1.0,3.0,154.0
0,1.0,1.0,4.0,4.0,3.0,0.0,3.0,196.24
0,18.0,2.0,3.0,4.0,4.0,1.0,3.0,182.0
0,8.0,1.0,3.0,5.0,4.0,0.0,14.0,169.0
0,9.0,1.0,3.0,1.0,3.0,0.0,2.0,131.0
0,4.0,1.0,3.0,3.0,4.0,0.0,3.0,148.0
0,1.0,3.0,3.0,5.0,4.0,0.0,4.0,169.0
1,0.0,3.0,2.0,3.0,4.0,1.0,7.0,1862.0
0,10.0,1.0,4.0,4.0,4.0,0.0,3.0,178.0
1,0.0,3.0,2.0,4.0,3.0,1.0,2.0,131.0
0,10.0,3.0,3.0,4.0,4.0,0.0,4.0,182.0
0,10.0,3.0,4.0,5.0,0.0,0.0,5.0,208.0
1,0.0,1.0,3.0,3.0,3.0,0.0,0.0,114.0
0,26.0,1.0,2.0,3.0,1.0,0.0,7.0,287.0
0,2.0,3.0,3.0,4.0,4.0,0.0,4.0,186.0
0,28.0,1.0,1.0,3.0,4.0,1.0,2.0,141.0
0,12.0,1.0,3.0,4.0,4.0,0.0,8.0,190.0
0,27.0,1.0,3.0,3.0,4.0,0.0,3.0,196.24
0,12.0,1.0,3.0,5.0,0.0,1.0,3.0,206.0
0,6.0,1.0,4.0,4.0,4.0,0.0,4.0,192.0
0,13.0,1.0,2.0,3.0,4.0,0.0,3.0,165.0
0,7.0,1.0,4.0,4.0,0.0,1.0,3.0,196.24
0,1.0,3.0,4.0,4.0,4.0,0.0,5.0,188.0
0,9.0,1.0,3.0,4.0,4.0,0.0,8.0,170.0
0,12.0,1.0,3.0,3.0,4.0,1.0,8.0,170.0
0,14.0,1.0,3.0,3.0,1.0,0.0,11.0,294.0
0,1.0,1.0,4.0,5.0,3.0,0.0,4.0,147.0
0,0.0,1.0,2.0,3.0,3.0,0.0,2.0,123.0
0,0.0,1.0,2.0,1.0,4.0,1.0,3.0,161.0
0,4.0,1.0,3.0,4.0,4.0,0.0,3.0,228.0
0,14.0,3.0,4.0,4.0,4.0,0.0,11.0,182.0
0,5.0,1.0,3.0,4.0,0.0,1.0,11.0,201.0
1,11.0,3.0,3.0,3.0,3.0,1.0,7.0,127.0
0,3.0,1.0,3.0,4.0,3.0,0.0,9.0,163.0
0,10.0,1.0,2.0,4.0,3.0,0.0,3.0,147.0
0,9.0,1.0,3.0,3.0,4.0,0.0,7.0,154.0
1,1.0,1.0,3.0,5.0,3.0,1.0,4.0,145.0
0,3.0,1.0,4.0,4.0,3.0,0.0,5.0,157.0
0,0.0,1.0,3.0,4.0,3.0,0.0,7.0,141.0
1,1.0,3.0,3.0,5.0,3.0,1.0,1.0,146.0
0,1.0,1.0,3.0,4.0,3.0,0.0,2.0,147.0
0,0.0,1.0,2.0,4.0,3.0,1.0,0.0,132.0
0,9.0,1.0,3.0,4.0,3.0,0.0,3.0,126.0
0,4.0,3.0,2.0,5.0,4.0,0.0,3.0,189.0
0,0.0,1.0,3.0,4.0,3.0,0.0,0.0,121.0
0,10.0,3.0,3.0,4.0,4.0,0.0,0.0,164.0
0,6.0,1.0,4.0,4.0,3.0,0.0,3.0,148.0
0,1.0,1.0,4.0,5.0,3.0,0.0,4.0,179.0
0,1.0,1.0,4.0,4.0,3.0,0.0,1.0,141.0
0,3.0,1.0,2.0,3.0,4.0,0.0,9.0,137.0
0,18.0,1.0,3.0,4.0,1.0,1.0,2.0,320.0
0,8.0,1.0,4.0,5.0,4.0,0.0,10.0,178.0
0,1.0,3.0,3.0,4.0,4.0,0.0,1.0,168.0
0,1.0,1.0,3.0,4.0,3.0,0.0,3.0,147.0
0,24.0,1.0,4.0,4.0,6.0,0.0,8.0,304.0
1,9.0,1.0,3.0,4.0,3.0,0.0,5.0,169.0
0,14.0,2.0,3.0,4.0,6.0,1.0,8.0,292.0
0,19.0,1.0,4.0,3.0,4.0,0.0,3.0,189.0
0,16.0,2.0,3.0,4.0,3.0,1.0,1.0,152.0
0,9.0,1.0,2.0,1.0,4.0,0.0,3.0,126.0
0,28.0,3.0,3.0,5.0,0.0,0.0,1.0,238.0
1,20.0,1.0,2.0,4.0,3.0,1.0,0.0,196.24
0,17.0,1.0,3.0,4.0,1.0,0.0,13.0,298.0
0,21.0,3.0,3.0,3.0,0.0,0.0,0.0,196.24
0,2.0,2.0,3.0,4.0,3.0,0.0,3.0,158.0
0,1.0,1.0,4.0,4.0,3.0,0.0,3.0,159.0
0,5.0,3.0,2.0,3.0,3.0,0.0,2.0,139.0
0,18.0,1.0,2.0,3.0,0.0,0.0,0.0,197.0
0,5.0,1.0,3.0,4.0,3.0,1.0,4.0,161.0
1,1.0,1.0,4.0,5.0,3.0,1.0,1.0,160.0
1,0.0,3.0,3.0,4.0,2.0,1.0,0.0,111.0
0,11.0,1.0,2.0,4.0,4.0,1.0,7.0,125.0
0,23.0,1.0,1.0,3.0,6.0,0.0,2.0,279.0
0,19.0,1.0,2.0,3.0,4.0,1.0,2.0,293.0
0,15.0,1.0,2.0,3.0,4.0,0.0,2.0,157.0
0,1.0,1.0,3.0,4.0,3.0,0.0,2.0,146.0
0,0.0,1.0,2.0,4.0,3.0,0.0,4.0,134.0
1,1.0,3.0,3.0,5.0,4.0,1.0,4.0,182.0
0,14.0,1.0,3.0,2.0,4.0,0.0,9.0,194.0
0,23.0,1.0,3.0,3.0,6.0,0.0,3.0,276.0
0,15.0,1.0,3.0,3.0,4.0,0.0,2.0,146.0
0,5.0,3.0,3.0,4.0,4.0,1.0,9.0,157.0
0,9.0,1.0,3.0,4.0,3.0,1.0,3.0,152.0
0,12.0,3.0,3.0,4.0,4.0,0.0,8.0,194.0
0,30.0,1.0,3.0,1.0,4.0,0.0,8.0,149.0
0,7.0,1.0,2.0,3.0,2.0,0.0,8.0,127.0
0,12.0,1.0,3.0,4.0,3.0,1.0,1.0,142.0
0,16.0,1.0,4.0,4.0,4.0,1.0,4.0,177.0
0,2.0,1.0,3.0,4.0,3.0,0.0,4.0,138.0
0,24.0,3.0,3.0,4.0,1.0,1.0,1.0,322.0
0,29.0,3.0,2.0,4.0,4.0,0.0,0.0,154.0
0,7.0,3.0,3.0,3.0,4.0,0.0,3.0,160.0
0,13.0,1.0,4.0,4.0,0.0,0.0,6.0,238.0
0,8.0,3.0,4.0,4.0,4.0,0.0,8.0,176.0
0,0.0,1.0,3.0,3.0,3.0,0.0,4.0,141.0
0,14.0,3.0,3.0,3.0,6.0,0.0,8.0,266.0
0,0.0,3.0,3.0,3.0,4.0,1.0,4.0,150.0
0,7.0,1.0,3.0,3.0,4.0,0.0,3.0,161.0
0,1.0,1.0,3.0,4.0,3.0,0.0,3.0,147.0
0,1.0,3.0,3.0,4.0,4.0,0.0,8.0,166.0
0,9.0,1.0,3.0,3.0,0.0,0.0,7.0,173.0
0,99.0,3.0,3.0,3.0,4.0,0.0,7.0,152.0
0,11.0,1.0,2.0,5.0,4.0,1.0,0.0,163.0
0,4.0,1.0,4.0,4.0,4.0,1.0,8.0,172.0
0,2.0,3.0,4.0,4.0,3.0,0.0,1.0,136.0
0,17.0,1.0,3.0,1.0,0.0,1.0,7.0,183.0
0,31.0,1.0,4.0,4.0,0.0,0.0,5.0,1954.0
0,8.0,1.0,3.0,4.0,3.0,1.0,1.0,163.0
0,12.0,1.0,4.0,4.0,0.0,0.0,12.0,263.0
0,13.0,1.0,2.0,3.0,3.0,0.0,0.0,126.0
1,1.0,2.0,3.0,4.0,3.0,1.0,1.0,152.0
0,9.0,1.0,4.0,6.0,3.0,0.0,4.0,152.0
0,2.0,2.0,4.0,5.0,3.0,0.0,5.0,174.0
0,12.0,1.0,3.0,4.0,4.0,0.0,7.0,131.0
0,10.0,1.0,2.0,3.0,4.0,1.0,1.0,144.0
0,17.0,1.0,2.0,3.0,4.0,0.0,17.0,145.0
0,8.0,3.0,4.0,5.0,0.0,1.0,7.0,196.0
0,11.0,3.0,3.0,4.0,0.0,0.0,7.0,189.0
0,12.0,1.0,3.0,4.0,3.0,1.0,1.0,147.0
0,3.0,1.0,2.0,5.0,4.0,0.0,2.0,161.0
0,15.0,1.0,4.0,4.0,3.0,0.0,5.0,148.0
1,9.0,1.0,2.0,4.0,3.0,1.0,0.0,131.0
0,4.0,3.0,3.0,4.0,0.0,0.0,5.0,219.0
0,16.0,3.0,3.0,4.0,5.0,1.0,9.0,261.0
0,11.0,1.0,2.0,5.0,0.0,0.0,11.0,235.0
0,17.0,1.0,3.0,4.0,2.0,0.0,3.0,149.0
0,3.0,3.0,3.0,4.0,0.0,0.0,2.0,204.0
0,0.0,1.0,2.0,3.0,3.0,1.0,1.0,131.0
0,19.0,1.0,3.0,4.0,3.0,1.0,3.0,172.0
1,1.0,3.0,4.0,4.0,4.0,0.0,3.0,182.0
1,9.0,3.0,4.0,4.0,3.0,1.0,5.0,163.0
0,6.0,1.0,3.0,5.0,3.0,0.0,3.0,196.24
0,24.0,3.0,2.0,3.0,1.0,1.0,10.0,298.0
0,8.0,3.0,3.0,3.0,0.0,0.0,8.0,189.0
0,1.0,1.0,2.0,3.0,3.0,0.0,2.0,125.0
0,5.0,3.0,3.0,4.0,4.0,0.0,3.0,212.0
0,4.0,1.0,2.0,3.0,3.0,1.0,2.0,128.0
0,9.0,1.0,2.0,4.0,4.0,0.0,8.0,158.0
0,3.0,1.0,2.0,3.0,3.0,0.0,30.0,132.0
0,0.0,1.0,3.0,3.0,3.0,1.0,2.0,56.0
0,12.0,1.0,2.0,3.0,3.0,0.0,7.0,138.0
0,9.0,3.0,3.0,4.0,4.0,1.0,7.0,157.0
0,14.0,1.0,4.0,4.0,4.0,0.0,8.0,1931.0
0,12.0,1.0,3.0,2.0,4.0,0.0,9.0,196.24
0,15.0,2.0,3.0,6.0,4.0,0.0,3.0,192.0
0,22.0,3.0,3.0,4.0,4.0,0.0,8.0,161.0
0,14.0,3.0,4.0,4.0,4.0,0.0,11.0,185.0
0,15.0,3.0,2.0,4.0,4.0,0.0,5.0,157.0
1,1.0,3.0,3.0,5.0,0.0,0.0,1.0,233.0
0,22.0,3.0,3.0,3.0,4.0,0.0,3.0,145.0
1,1.0,3.0,4.0,4.0,0.0,0.0,1.0,210.0
0,9.0,3.0,4.0,4.0,0.0,0.0,3.0,213.0
0,9.0,1.0,3.0,4.0,4.0,0.0,13.0,168.0
0,21.0,1.0,4.0,4.0,4.0,0.0,5.0,176.0
0,6.0,3.0,3.0,6.0,4.0,0.0,8.0,172.0
0,8.0,2.0,2.0,3.0,0.0,1.0,7.0,188.0
0,2.0,3.0,2.0,3.0,4.0,0.0,1.0,144.0
0,7.0,2.0,2.0,4.0,4.0,0.0,8.0,145.0
0,2.0,1.0,3.0,5.0,3.0,1.0,3.0,122.0
0,3.0,2.0,3.0,5.0,0.0,0.0,10.0,205.0
0,22.0,1.0,2.0,4.0,1.0,0.0,0.0,287.0
0,4.0,3.0,3.0,2.0,4.0,0.0,7.0,169.0
1,1.0,3.0,4.0,6.0,3.0,1.0,1.0,137.0
0,8.0,1.0,3.0,4.0,4.0,0.0,5.0,209.0
0,13.0,1.0,2.0,3.0,4.0,0.0,3.0,165.0
0,28.0,3.0,3.0,3.0,6.0,0.0,8.0,275.0
0,10.0,3.0,3.0,3.0,4.0,1.0,0.0,196.0
0,8.0,2.0,3.0,4.0,4.0,0.0,5.0,206.0
0,11.0,1.0,4.0,4.0,3.0,0.0,3.0,164.0
0,1.0,1.0,4.0,6.0,3.0,0.0,2.0,153.0
1,0.0,1.0,2.0,5.0,3.0,0.0,3.0,134.0
0,10.0,1.0,3.0,5.0,4.0,1.0,3.0,213.0
1,0.0,1.0,2.0,5.0,3.0,1.0,2.0,135.0
0,10.0,1.0,2.0,4.0,3.0,0.0,2.0,196.24
0,28.0,1.0,4.0,4.0,4.0,0.0,4.0,154.0
0,6.0,1.0,3.0,4.0,3.0,1.0,2.0,128.0
0,27.0,1.0,4.0,4.0,6.0,0.0,9.0,268.0
1,6.0,3.0,3.0,4.0,6.0,1.0,15.0,264.0
0,9.0,1.0,4.0,4.0,4.0,1.0,3.0,187.0
0,10.0,3.0,3.0,3.0,4.0,0.0,1.0,172.0
1,0.0,3.0,3.0,3.0,4.0,0.0,0.0,150.0
0,11.0,1.0,2.0,3.0,4.0,0.0,9.0,147.0
0,21.0,1.0,2.0,3.0,0.0,0.0,8.0,179.0
0,21.0,1.0,2.0,3.0,6.0,0.0,7.0,272.0
0,14.0,1.0,3.0,2.0,4.0,0.0,9.0,193.0
0,21.0,3.0,3.0,2.0,6.0,0.0,3.0,291.0
0,0.0,1.0,2.0,3.0,3.0,0.0,3.0,123.0
0,30.0,1.0,3.0,4.0,6.0,0.0,2.0,236.0
0,26.0,1.0,3.0,4.0,3.0,0.0,3.0,168.0
0,10.0,1.0,3.0,6.0,3.0,0.0,8.0,152.0
0,4.0,1.0,3.0,3.0,3.0,0.0,3.0,135.0
0,18.0,1.0,3.0,3.0,3.0,0.0,2.0,123.0
1,0.0,1.0,3.0,3.0,3.0,1.0,2.0,138.0
0,11.0,3.0,2.0,3.0,4.0,1.0,0.0,196.24
1,0.0,1.0,3.0,5.0,3.0,1.0,7.0,121.0
