monthly_income,num_active_bnpl_plans,total_bnpl_amount,average_emi,bnpl_income_ratio,Financial_Stress,Emi_delayed
145466,1,12454,12454.0,0.08561450785750623,Low Risk,0
82313,2,25948,12974.0,0.15761787323994994,Low Risk,0
196446,2,19732,9866.0,0.050222452989625646,Low Risk,0
170086,2,34864,17432.0,0.10248932892771892,Low Risk,0
95308,3,56310,18770.0,0.19694044571284677,Low Risk,1
61389,2,57858,28929.0,0.47124077603479453,Medium Risk,1
164233,1,16015,16015.0,0.0975138979376861,Low Risk,0
122800,1,5372,5372.0,0.043745928338762216,Low Risk,0
153562,2,14526,7263.0,0.04729685729542465,Low Risk,0
134547,1,8997,8997.0,0.06686882650672256,Low Risk,0
39502,1,12684,12684.0,0.321097665940965,Medium Risk,1
50757,2,38138,19069.0,0.3756920227751837,Medium Risk,1
73645,0,0,0.0,0.0,Low Risk,0
125218,2,38096,19048.0,0.15211870497851745,Low Risk,0
74055,4,44284,11071.0,0.14949699547633516,Low Risk,0
134815,1,14618,14618.0,0.10843007083781478,Low Risk,0
155070,1,9698,9698.0,0.06253949829109434,Low Risk,0
174978,2,109956,54978.0,0.3141994993656345,Medium Risk,1
116026,2,32343,16171.5,0.13937824280764657,Low Risk,0
85192,0,0,0.0,0.0,Low Risk,0
182973,2,31584,15792.0,0.08630781590726501,Low Risk,0
44092,3,42468,14156.0,0.3210559738728114,Medium Risk,1
121843,1,17496,17496.0,0.14359462587099792,Low Risk,0
147903,1,9789,9789.0,0.06618527007565769,Low Risk,0
65721,1,6254,6254.0,0.09515984236393238,Low Risk,0
87782,1,13571,13571.0,0.15459889271148983,Low Risk,0
164374,3,49371,16457.0,0.10011924026914232,Low Risk,0
70568,1,8227,8227.0,0.1165825870082757,Low Risk,0
117062,0,0,0.0,0.0,Low Risk,0
119301,1,44862,44862.0,0.37604043553700306,Medium Risk,1
139277,2,20030,10015.0,0.07190706290342268,Low Risk,0
144999,2,7036,3518.0,0.024262236291284767,Low Risk,0
115128,2,22030,11015.0,0.09567611701758043,Low Risk,0
25683,2,20592,10296.0,0.40088774675855626,Medium Risk,1
38664,1,18425,18425.0,0.4765414856196979,Medium Risk,1
117364,1,1707,1707.0,0.014544494052690773,Low Risk,0
179244,1,75068,75068.0,0.4188034188034188,Medium Risk,1
79340,0,0,0.0,0.0,Low Risk,0
26017,3,36639,12213.0,0.4694238382595995,Medium Risk,1
51613,1,16501,16501.0,0.31970627555073333,Medium Risk,1
45348,1,9868,9868.0,0.21760606862485665,Risky,1
162520,1,79792,79792.0,0.4909672655673148,Medium Risk,1
24491,3,43020,14340.0,0.5855212118737495,Medium Risk,1
136070,1,4520,4520.0,0.03321819651649886,Low Risk,0
73759,0,0,0.0,0.0,Low Risk,0
190625,0,0,0.0,0.0,Low Risk,0
171568,1,14969,14969.0,0.08724820479343467,Low Risk,0
177008,2,27198,13599.0,0.0768270360661665,Low Risk,0
93858,1,47772,47772.0,0.5089816531355879,Medium Risk,1
82005,2,6220,3110.0,0.037924516797756234,Low Risk,0
52493,1,5572,5572.0,0.10614748633151087,Low Risk,0
107377,2,35266,17633.0,0.1642158004041834,Low Risk,0
174437,0,0,0.0,0.0,Low Risk,0
163279,2,15240,7620.0,0.04666858567237673,Low Risk,0
116735,2,13738,6869.0,0.05884267786011051,Low Risk,0
95771,3,53682,17894.0,0.18684152822879577,Low Risk,0
128655,3,25941,8647.0,0.06721075745210058,Low Risk,0
165348,0,0,0.0,0.0,Low Risk,0
112459,3,40000,13333.33,0.11856169804106385,Low Risk,0
151606,1,6141,6141.0,0.04050631241507592,Low Risk,0
181742,0,0,0.0,0.0,Low Risk,0
182558,2,37350,18675.0,0.1022962565321706,Low Risk,0
49268,2,32946,16473.0,0.3343549565640984,Medium Risk,1
122338,1,17161,17161.0,0.14027530284948259,Low Risk,0
102132,2,3968,1984.0,0.019425841068421257,Low Risk,0
192254,1,11845,11845.0,0.061611201847555835,Low Risk,0
89123,2,13426,6713.0,0.07532286839536372,Low Risk,0
36498,2,30166,15083.0,0.4132555208504576,Medium Risk,1
85198,0,0,0.0,0.0,Low Risk,0
166791,1,3085,3085.0,0.01849620183343226,Low Risk,0
74624,1,3727,3727.0,0.04994371783876501,Low Risk,0
93177,2,2752,1376.0,0.014767592860899148,Low Risk,0
56964,4,31968,7992.0,0.1402991362966084,Low Risk,0
176100,1,15185,15185.0,0.08622941510505394,Low Risk,0
126030,1,11380,11380.0,0.09029596127906055,Low Risk,0
69646,2,8260,4130.0,0.05929988800505413,Low Risk,0
96187,1,4682,4682.0,0.04867601650950752,Low Risk,0
154608,1,47379,47379.0,0.3064459795094691,Medium Risk,1
71747,1,9820,9820.0,0.13686983427878519,Low Risk,0
60712,2,59271,29635.5,0.4881324943997892,Medium Risk,1
152345,0,0,0.0,0.0,Low Risk,0
86820,1,9058,9058.0,0.10433079935498733,Low Risk,0
140342,4,90708,22677.0,0.1615838451782075,Low Risk,0
106228,1,9948,9948.0,0.09364762586135482,Low Risk,0
107091,3,17523,5841.0,0.054542398520884106,Low Risk,0
100914,2,38670,19335.0,0.19159878708603365,Low Risk,1
196902,3,46749,15583.0,0.07914089242364222,Low Risk,0
121718,1,17696,17696.0,0.14538523472288403,Low Risk,0
163199,1,15733,15733.0,0.0964037769839276,Low Risk,0
26539,2,31076,15538.0,0.5854779758091865,Medium Risk,1
61219,1,18555,18555.0,0.30309217726522814,Medium Risk,1
28334,1,14307,14307.0,0.504941060210348,Medium Risk,1
73008,2,3366,1683.0,0.023052268244575937,Low Risk,0
172780,2,79944,39972.0,0.23134622062738744,Risky,1
156932,2,6740,3370.0,0.021474269110187853,Low Risk,0
163510,2,34724,17362.0,0.10618310806678491,Low Risk,0
144263,1,3006,3006.0,0.02083694363766177,Low Risk,0
57372,1,12514,12514.0,0.21812033744683818,Risky,1
129316,3,58304,19434.67,0.15028820872900492,Low Risk,0
113971,2,3044,1522.0,0.013354274332944345,Low Risk,0
131082,2,59676,29838.0,0.22762850734654644,Risky,1
72442,2,5085,2542.5,0.03509704315176279,Low Risk,0
100990,0,0,0.0,0.0,Low Risk,0
121917,1,27490,27490.0,0.22548127004437446,Risky,1
106244,1,17498,17498.0,0.16469635932382065,Low Risk,0
198844,0,0,0.0,0.0,Low Risk,0
154861,0,0,0.0,0.0,Low Risk,0
47125,5,99860,19972.0,0.42380901856763925,Medium Risk,1
181490,1,40539,40539.0,0.22336767865998128,Risky,1
126904,3,54651,18217.0,0.14354945470591943,Low Risk,0
193157,2,18806,9403.0,0.048680606967389226,Low Risk,0
33768,3,31344,10448.0,0.3094053541814736,Medium Risk,1
196033,1,17542,17542.0,0.08948493365912882,Low Risk,0
102421,1,16656,16656.0,0.16262289960066784,Low Risk,0
196383,0,0,0.0,0.0,Low Risk,0
86017,0,0,0.0,0.0,Low Risk,0
38932,1,6902,6902.0,0.17728346861193878,Low Risk,0
69847,1,1403,1403.0,0.020086761063467292,Low Risk,0
105365,1,11033,11033.0,0.10471219095525079,Low Risk,0
100468,2,38148,19074.0,0.18985149500338416,Low Risk,0
53931,1,4485,4485.0,0.08316181787840018,Low Risk,0
70823,1,14751,14751.0,0.2082797961114327,Low Risk,1
33807,2,28820,14410.0,0.4262430857514716,Medium Risk,1
154143,2,21668,10834.0,0.07028538435089494,Low Risk,0
68413,1,17906,17906.0,0.2617338809875316,Risky,1
172221,2,5888,2944.0,0.017094314862879673,Low Risk,0
30540,2,5120,2560.0,0.08382449246889326,Low Risk,0
125494,1,32616,32616.0,0.25990087175482496,Risky,1
100435,3,75445,25148.33,0.2503940857270872,Risky,1
34787,1,17976,17976.0,0.5167447609739271,Medium Risk,1
37606,3,18981,6327.0,0.16824442908046588,Low Risk,0
156222,2,54417,27208.5,0.17416561047739754,Low Risk,0
127223,1,1496,1496.0,0.011758880076715689,Low Risk,0
61936,1,14060,14060.0,0.22700852492895893,Risky,1
108286,2,33312,16656.0,0.1538148975860222,Low Risk,0
154665,1,19805,19805.0,0.12805094882487958,Low Risk,0
163430,1,5196,5196.0,0.03179342837912256,Low Risk,0
52381,2,10254,5127.0,0.09787900192818007,Low Risk,0
136465,2,28246,14123.0,0.10349173780822922,Low Risk,0
43074,1,6551,6551.0,0.15208710591075822,Low Risk,0
166667,1,4590,4590.0,0.02753994492011016,Low Risk,0
59194,3,41919,13973.0,0.23605432983072608,Risky,1
195449,0,0,0.0,0.0,Low Risk,0
41853,1,5966,5966.0,0.1425465319093016,Low Risk,0
88719,3,48957,16319.0,0.18394030590966987,Low Risk,0
133724,1,2728,2728.0,0.020400227333911638,Low Risk,0
182567,3,22788,7596.0,0.04160664304063714,Low Risk,0
28703,2,33460,16730.0,0.5828659025189005,Medium Risk,1
176887,3,58671,19557.0,0.1105621102737906,Low Risk,0
73453,3,9063,3021.0,0.041128340571521926,Low Risk,0
103478,1,15760,15760.0,0.15230290496530663,Low Risk,0
48161,2,22084,11042.0,0.2292726479931895,Risky,1
129296,2,19678,9839.0,0.0760967083281772,Low Risk,0
155788,1,21510,21510.0,0.13807225203481654,Low Risk,0
48349,0,0,0.0,0.0,Low Risk,0
123435,1,11745,11745.0,0.09515129420342691,Low Risk,0
146204,2,21828,10914.0,0.0746491204071024,Low Risk,0
66990,1,21896,21896.0,0.32685475444096135,Medium Risk,1
83921,2,25740,12870.0,0.1533585157469525,Low Risk,0
182610,3,20619,6873.0,0.03763758830294069,Low Risk,0
115572,0,0,0.0,0.0,Low Risk,0
139693,0,0,0.0,0.0,Low Risk,0
190295,1,36072,36072.0,0.18955831734937859,Low Risk,0
106655,2,26544,13272.0,0.12443861047302049,Low Risk,0
83371,2,32286,16143.0,0.19362847992707297,Low Risk,1
83274,0,0,0.0,0.0,Low Risk,0
122853,1,11321,11321.0,0.09215078182868958,Low Risk,0
19134,1,2290,2290.0,0.11968224103689767,Low Risk,0
106428,2,12202,6101.0,0.05732514000075168,Low Risk,0
54601,3,15741,5247.0,0.09609714107800224,Low Risk,0
88889,1,10578,10578.0,0.11900235124706095,Low Risk,0
106239,1,11088,11088.0,0.10436845226329314,Low Risk,0
27062,2,45570,22785.0,0.8419555095706156,Risky,1
180803,2,23560,11780.0,0.06515378616505257,Low Risk,0
156553,0,0,0.0,0.0,Low Risk,0
114270,1,2260,2260.0,0.01977771943642251,Low Risk,0
81425,3,72132,24044.0,0.2952901443045748,Risky,1
99981,2,37893,18946.5,0.18950100519098628,Low Risk,0
119470,3,12144,4048.0,0.03388298317569264,Low Risk,0
174277,2,6046,3023.0,0.01734594926467635,Low Risk,0
103887,1,3074,3074.0,0.029589842809976223,Low Risk,0
190221,1,28310,28310.0,0.14882689082698544,Low Risk,0
104299,5,86705,17341.0,0.16626238027210233,Low Risk,0
35607,1,2350,2350.0,0.06599825876934311,Low Risk,0
76597,2,41140,20570.0,0.2685483765682729,Risky,1
194593,3,45705,15235.0,0.0782916137785018,Low Risk,0
30187,2,24576,12288.0,0.40706264285950905,Medium Risk,1
18985,0,0,0.0,0.0,Low Risk,0
189124,3,58950,19650.0,0.103900086715594,Low Risk,0
165635,1,17944,17944.0,0.10833459111902678,Low Risk,0
66514,2,49659,24829.5,0.37329735093363803,Medium Risk,1
32221,2,39534,19767.0,0.6134818906924056,Risky,1
35968,3,33051,11017.0,0.3063000444839858,Medium Risk,1
142677,2,32188,16094.0,0.11280024110403218,Low Risk,0
174009,3,25992,8664.0,0.049790528076133996,Low Risk,0
195580,2,77865,38932.5,0.1990617650066469,Low Risk,1
187903,0,0,0.0,0.0,Low Risk,0
189005,0,0,0.0,0.0,Low Risk,0
117951,2,21798,10899.0,0.09240277742452374,Low Risk,0
58601,2,10836,5418.0,0.09245576014061194,Low Risk,0
189382,1,37852,37852.0,0.1998711598779187,Low Risk,1
101799,2,48668,24334.0,0.23903967622471733,Risky,1
63367,2,26836,13418.0,0.2117505957359509,Risky,1
28201,3,56960,18986.67,0.6732622956632743,Risky,1
148811,1,3263,3263.0,0.021927142482746572,Low Risk,0
28231,2,35332,17666.0,0.6257660019127909,Risky,1
188567,4,35992,8998.0,0.047717787311671714,Low Risk,0
167240,1,17315,17315.0,0.10353384357809137,Low Risk,0
92475,2,14374,7187.0,0.0777183022438497,Low Risk,0
173484,1,19659,19659.0,0.1133188074980978,Low Risk,0
60591,1,38814,38814.0,0.6405901866613853,Risky,1
76750,2,53550,26775.0,0.3488599348534202,Medium Risk,1
105648,2,9900,4950.0,0.046853702862335304,Low Risk,0
111134,3,14667,4889.0,0.04399193766084187,Low Risk,0
181526,0,0,0.0,0.0,Low Risk,0
113537,2,20422,10211.0,0.08993543954834107,Low Risk,0
77672,2,37862,18931.0,0.2437300442888042,Risky,1
42228,1,14089,14089.0,0.3336411859429762,Medium Risk,1
29429,2,33132,16566.0,0.5629141323184614,Medium Risk,1
99294,1,5436,5436.0,0.054746510363163935,Low Risk,0
130577,4,72348,18087.0,0.13851597141916264,Low Risk,0
199087,0,0,0.0,0.0,Low Risk,0
83936,3,38937,12979.0,0.15462971788028976,Low Risk,0
52310,1,7743,7743.0,0.1480214108201109,Low Risk,0
116827,1,4957,4957.0,0.04243026012822378,Low Risk,0
181328,1,11180,11180.0,0.06165622518309362,Low Risk,0
66428,0,0,0.0,0.0,Low Risk,0
125502,1,17062,17062.0,0.13595002470080159,Low Risk,0
65255,4,31644,7911.0,0.12123208949505784,Low Risk,0
120824,1,6731,6731.0,0.05570913063629743,Low Risk,0
22869,3,43365,14455.0,0.6320783593510866,Risky,1
165840,3,39135,13045.0,0.07866015436565364,Low Risk,0
172217,0,0,0.0,0.0,Low Risk,0
90622,1,4531,4531.0,0.049998896515194985,Low Risk,0
96948,2,38490,19245.0,0.19850847877212527,Low Risk,1
40596,1,5852,5852.0,0.1441521332150951,Low Risk,0
57406,0,0,0.0,0.0,Low Risk,0
169404,1,15387,15387.0,0.09083020471771623,Low Risk,0
161836,3,55892,18630.67,0.1151206777231271,Low Risk,0
182442,1,6511,6511.0,0.035688054285745605,Low Risk,0
59645,1,5668,5668.0,0.09502892111660659,Low Risk,0
22244,3,24045,8015.0,0.3603218845531379,Medium Risk,1
152444,2,15324,7662.0,0.050261079478365826,Low Risk,0
132450,1,10006,10006.0,0.07554548886372216,Low Risk,0
159966,1,1069,1069.0,0.006682670067389321,Low Risk,0
31709,2,18278,9139.0,0.2882147024504084,Risky,1
133428,0,0,0.0,0.0,Low Risk,0
184746,1,7822,7822.0,0.042339211674407025,Low Risk,0
115025,1,4682,4682.0,0.040704194740273855,Low Risk,0
163805,0,0,0.0,0.0,Low Risk,0
139476,1,14181,14181.0,0.10167340617740686,Low Risk,0
74846,1,5713,5713.0,0.07633006439889907,Low Risk,0
187224,2,3564,1782.0,0.009518010511472889,Low Risk,0
173322,0,0,0.0,0.0,Low Risk,0
100765,2,25818,12909.0,0.12810995881506476,Low Risk,0
132265,2,31924,15962.0,0.12068196423846067,Low Risk,0
63137,0,0,0.0,0.0,Low Risk,0
133922,3,73764,24588.0,0.1835994086109825,Low Risk,0
136280,1,3054,3054.0,0.022409744643381274,Low Risk,0
192484,2,30750,15375.0,0.07987676897820079,Low Risk,0
58876,2,37779,18889.5,0.32083531489911,Medium Risk,1
109547,1,28392,28392.0,0.2591764265566378,Risky,1
99433,2,47142,23571.0,0.23705409672845032,Risky,1
88704,1,16987,16987.0,0.1915020743145743,Low Risk,1
76914,1,4699,4699.0,0.06109420911667577,Low Risk,0
94286,0,0,0.0,0.0,Low Risk,0
76293,3,22686,7562.0,0.09911787451011234,Low Risk,0
83515,2,29294,14647.0,0.17538166796383883,Low Risk,0
22065,0,0,0.0,0.0,Low Risk,0
183756,2,29388,14694.0,0.07996473584536015,Low Risk,0
103720,0,0,0.0,0.0,Low Risk,0
73876,2,31072,15536.0,0.2102983377551573,Risky,1
169776,1,12674,12674.0,0.07465130524926962,Low Risk,0
98797,1,7624,7624.0,0.07716833507090297,Low Risk,0
106141,1,10773,10773.0,0.10149706522455978,Low Risk,0
117390,2,6556,3278.0,0.0279240139705256,Low Risk,0
111856,3,49362,16454.0,0.14709984265484194,Low Risk,0
81201,2,6700,3350.0,0.041255649560966,Low Risk,0
104766,1,7530,7530.0,0.07187446308917016,Low Risk,0
107320,2,50961,25480.5,0.23742545657845696,Risky,1
95141,3,7696,2565.33,0.02696345424159931,Low Risk,0
154491,3,16587,5529.0,0.03578849253354564,Low Risk,0
179909,1,59859,59859.0,0.33271820753825543,Medium Risk,1
85799,2,7630,3815.0,0.044464387696826306,Low Risk,0
194949,3,22312,7437.33,0.038150131572872906,Low Risk,0
52276,1,5664,5664.0,0.10834799908179661,Low Risk,0
49523,1,14642,14642.0,0.2956606021444581,Risky,1
69615,2,5446,2723.0,0.03911513323278029,Low Risk,0
25514,2,37284,18642.0,0.7306576781374932,Risky,1
62456,2,19204,9602.0,0.15374023312411939,Low Risk,0
81133,1,38888,38888.0,0.47931174737776244,Medium Risk,1
61715,2,7226,3613.0,0.058543303896945634,Low Risk,0
125545,1,11004,11004.0,0.08764984666852522,Low Risk,0
119085,1,19186,19186.0,0.1611118108913801,Low Risk,0
124101,2,33960,16980.0,0.13682403848478256,Low Risk,0
152328,1,13098,13098.0,0.08598550496297463,Low Risk,0
123684,3,8385,2795.0,0.02259791080495456,Low Risk,0
79800,1,12102,12102.0,0.15165413533834587,Low Risk,0
56548,1,45772,45772.0,0.8094362311664427,Risky,1
143845,1,32804,32804.0,0.22805102714727657,Risky,1
142602,1,1728,1728.0,0.012117642108806328,Low Risk,0
141270,1,15173,15173.0,0.10740426134352658,Low Risk,0
141320,2,47523,23761.5,0.16813968298896123,Low Risk,0
40570,0,0,0.0,0.0,Low Risk,0
176327,3,78316,26105.33,0.14805066722623308,Low Risk,0
36182,1,22598,22598.0,0.6245647006798961,Risky,1
54373,1,14690,14690.0,0.27017085685910286,Risky,1
58019,2,29480,14740.0,0.25405470621692894,Risky,1
31043,0,0,0.0,0.0,Low Risk,0
191604,2,14078,7039.0,0.03673722886787332,Low Risk,0
34239,3,22335,7445.0,0.2174420981921201,Risky,1
149484,1,5045,5045.0,0.03374943137727115,Low Risk,0
96976,1,6624,6624.0,0.06830556013859099,Low Risk,0
39406,2,24022,12011.0,0.30480129929452365,Medium Risk,1
16875,2,15668,7834.0,0.46423703703703706,Medium Risk,1
183138,1,50165,50165.0,0.27391912109993555,Risky,1
173058,2,44900,22450.0,0.1297252944099666,Low Risk,0
29691,2,26344,13172.0,0.4436361186891651,Medium Risk,1
63075,2,35760,17880.0,0.2834720570749108,Risky,1
162478,1,10449,10449.0,0.06431024507933382,Low Risk,0
172944,2,5028,2514.0,0.014536497363308355,Low Risk,0
56708,2,41214,20607.0,0.3633878817803485,Medium Risk,1
130492,2,11649,5824.5,0.04463492014836159,Low Risk,0
121629,0,0,0.0,0.0,Low Risk,0
166872,4,54268,13567.0,0.08130183613787813,Low Risk,0
189469,2,10678,5339.0,0.028178752196929314,Low Risk,0
138313,2,6696,3348.0,0.024205967624156804,Low Risk,0
116975,2,23098,11549.0,0.09873049796965164,Low Risk,0
108848,1,4993,4993.0,0.04587130677642216,Low Risk,0
161510,3,39657,13219.0,0.08184632530493467,Low Risk,0
178543,2,8784,4392.0,0.024599116179295742,Low Risk,0
124413,1,25611,25611.0,0.20585469364133974,Low Risk,1
69213,0,0,0.0,0.0,Low Risk,0
128909,1,39528,39528.0,0.3066349130006439,Medium Risk,1
28026,2,11604,5802.0,0.2070220509526868,Low Risk,1
100184,4,64844,16211.0,0.16181226543160585,Low Risk,0
20435,2,11782,5891.0,0.2882799119158307,Risky,1
154565,2,41280,20640.0,0.1335360527933232,Low Risk,0
35389,2,10378,5189.0,0.14662748311622256,Low Risk,0
46498,1,28046,28046.0,0.6031657275581745,Risky,1
78755,1,19297,19297.0,0.2450257126531649,Risky,1
116545,0,0,0.0,0.0,Low Risk,0
50825,1,14877,14877.0,0.2927102803738318,Risky,1
145698,1,10274,10274.0,0.0705157243064421,Low Risk,0
184251,1,2510,2510.0,0.0136227211792609,Low Risk,0
147659,3,44946,14982.0,0.10146350713468194,Low Risk,0
57782,1,14745,14745.0,0.2551832750683604,Risky,1
75561,3,47202,15734.0,0.2082291129021585,Low Risk,1
150481,2,47828,23914.0,0.15891707258723692,Low Risk,0
142159,3,14814,4938.0,0.03473575362797994,Low Risk,0
53174,1,2073,2073.0,0.03898521833979012,Low Risk,0
76416,1,8383,8383.0,0.10970215661641541,Low Risk,0
169299,2,27894,13947.0,0.08238087643754541,Low Risk,0
50201,1,7480,7480.0,0.1490010159160176,Low Risk,0
51069,1,40974,40974.0,0.8023262644657229,Risky,1
41370,3,11571,3857.0,0.09323181049069373,Low Risk,0
196303,5,46338,9267.6,0.04721068959720432,Low Risk,0
140758,1,15010,15010.0,0.10663692294576507,Low Risk,0
80294,2,31618,15809.0,0.19688893317059805,Low Risk,1
175371,2,25656,12828.0,0.07314778384111398,Low Risk,0
105715,0,0,0.0,0.0,Low Risk,0
192573,1,12223,12223.0,0.06347203398191854,Low Risk,0
126672,1,7645,7645.0,0.06035272199065302,Low Risk,0
155849,0,0,0.0,0.0,Low Risk,0
157321,1,9166,9166.0,0.05826304180624329,Low Risk,0
135902,2,27274,13637.0,0.1003443657929979,Low Risk,0
36390,3,44298,14766.0,0.40577081615828525,Medium Risk,1
158953,1,23408,23408.0,0.14726365655256585,Low Risk,0
24587,2,19004,9502.0,0.38646439175173875,Medium Risk,1
122009,3,65064,21688.0,0.17775737855404108,Low Risk,0
153905,1,16300,16300.0,0.10590948962022026,Low Risk,0
62013,1,4642,4642.0,0.07485527228161837,Low Risk,0
132341,2,37764,18882.0,0.1426768726245079,Low Risk,0
142785,1,32092,32092.0,0.22475750253878207,Risky,1
161826,4,59030,14757.5,0.09119362772360437,Low Risk,0
93113,2,31100,15550.0,0.1670013854134224,Low Risk,0
101784,2,8248,4124.0,0.040517173622573295,Low Risk,0
50282,1,38274,38274.0,0.7611869058510004,Risky,1
182809,1,9186,9186.0,0.050249167163542274,Low Risk,0
39124,2,18297,9148.5,0.23383345261220734,Risky,1
76527,2,54705,27352.5,0.35742287035948095,Medium Risk,1
145371,2,36486,18243.0,0.12549270487236105,Low Risk,0
145942,1,41964,41964.0,0.28753888531060284,Risky,1
111651,1,2350,2350.0,0.021047729084379,Low Risk,0
100395,1,13276,13276.0,0.13223766123810946,Low Risk,0
139544,2,13460,6730.0,0.04822851573697185,Low Risk,0
49077,2,40152,20076.0,0.40907145913564397,Medium Risk,1
145429,3,3978,1326.0,0.009117851322638539,Low Risk,0
27055,1,3120,3120.0,0.11532064313435594,Low Risk,0
100283,3,57450,19150.0,0.19095958437621532,Low Risk,1
59484,1,13620,13620.0,0.22896913455719184,Risky,1
105135,1,19348,19348.0,0.1840300565939031,Low Risk,0
192612,3,24057,8019.0,0.04163292006728553,Low Risk,0
125284,1,3905,3905.0,0.031169183614827112,Low Risk,0
119885,1,97560,97560.0,0.8137798723776953,Risky,1
195645,3,26814,8938.0,0.045684786219939176,Low Risk,0
157832,3,40962,13654.0,0.08650970652339196,Low Risk,0
128226,1,17369,17369.0,0.13545614773914808,Low Risk,0
40762,1,14769,14769.0,0.3623227515823561,Medium Risk,1
197058,2,52770,26385.0,0.1338945894102244,Low Risk,0
186172,2,73724,36862.0,0.19799969920288765,Low Risk,1
151016,4,42028,10507.0,0.06957540922816126,Low Risk,0
63825,1,10578,10578.0,0.16573443008225616,Low Risk,0
28877,2,15422,7711.0,0.2670291235239118,Risky,1
176062,2,50937,25468.5,0.14465642784928037,Low Risk,0
144065,1,16049,16049.0,0.11140110366848298,Low Risk,0
123443,1,27186,27186.0,0.22023119982502046,Risky,1
114612,2,50499,25249.5,0.22030415663281333,Risky,1
132674,1,31809,31809.0,0.23975307897553402,Risky,1
130074,1,12441,12441.0,0.09564555560680843,Low Risk,0
149330,3,16710,5570.0,0.037299939730797566,Low Risk,0
183651,2,58401,29200.5,0.15899995099400493,Low Risk,0
169030,0,0,0.0,0.0,Low Risk,0
185537,3,64350,21450.0,0.11561036343155273,Low Risk,0
30775,2,21084,10542.0,0.3425507717303006,Medium Risk,1
168625,1,7801,7801.0,0.04626241660489251,Low Risk,0
199704,0,0,0.0,0.0,Low Risk,0
103697,1,26624,26624.0,0.25674802549736253,Risky,1
178945,1,9688,9688.0,0.05413954008214815,Low Risk,0
116505,1,6556,6556.0,0.05627226299300459,Low Risk,0
95720,3,49680,16560.0,0.1730045967404931,Low Risk,0
93199,1,16211,16211.0,0.17393963454543504,Low Risk,0
48734,1,9151,9151.0,0.1877744490499446,Low Risk,0
164594,0,0,0.0,0.0,Low Risk,0
157728,2,12800,6400.0,0.04057618178129438,Low Risk,0
161965,2,33890,16945.0,0.10462136881425,Low Risk,0
149704,0,0,0.0,0.0,Low Risk,0
110872,3,21295,7098.33,0.0640227469514395,Low Risk,0
76779,0,0,0.0,0.0,Low Risk,0
184524,2,32277,16138.5,0.08746016778305261,Low Risk,0
131603,0,0,0.0,0.0,Low Risk,0
76607,2,10808,5404.0,0.07054185648831046,Low Risk,0
31940,0,0,0.0,0.0,Low Risk,0
142880,0,0,0.0,0.0,Low Risk,0
113408,1,9729,9729.0,0.085787598758465,Low Risk,0
64297,3,37536,12512.0,0.1945969485357015,Low Risk,1
75107,1,58028,58028.0,0.7726044176974184,Risky,1
162754,2,33015,16507.5,0.10142607862172358,Low Risk,0
34622,3,41961,13987.0,0.40399168158974064,Medium Risk,1
154909,0,0,0.0,0.0,Low Risk,0
161479,0,0,0.0,0.0,Low Risk,0
175381,1,18738,18738.0,0.10684167612227094,Low Risk,0
108190,0,0,0.0,0.0,Low Risk,0
164967,2,9508,4754.0,0.028817884789079026,Low Risk,0
15370,2,14530,7265.0,0.4726740403383214,Medium Risk,1
38762,2,15482,7741.0,0.19970589752850731,Low Risk,1
41613,1,2837,2837.0,0.06817581044385168,Low Risk,0
115565,2,54126,27063.0,0.23417989875827455,Risky,1
91349,0,0,0.0,0.0,Low Risk,0
79839,1,10125,10125.0,0.12681772066283395,Low Risk,0
187988,2,35318,17659.0,0.09393684703278933,Low Risk,0
195462,2,27708,13854.0,0.07087822696994812,Low Risk,0
178347,1,6225,6225.0,0.03490386718027216,Low Risk,0
87379,2,20160,10080.0,0.11535952574417194,Low Risk,0
147177,3,34209,11403.0,0.07747813856784688,Low Risk,0
131074,1,9192,9192.0,0.07012832445793979,Low Risk,0
188559,3,40314,13438.0,0.07126681834333021,Low Risk,0
164123,3,12753,4251.0,0.025901305728021056,Low Risk,0
115300,1,20589,20589.0,0.17856895056374675,Low Risk,0
129682,2,32106,16053.0,0.12378741845437301,Low Risk,0
72175,2,9542,4771.0,0.06610322133702806,Low Risk,0
71866,0,0,0.0,0.0,Low Risk,0
132752,1,8309,8309.0,0.06259039411835603,Low Risk,0
62078,0,0,0.0,0.0,Low Risk,0
46113,1,1685,1685.0,0.03654067182790102,Low Risk,0
30401,2,11268,5634.0,0.18532285122199926,Low Risk,0
158956,5,30115,6023.0,0.03789098870127582,Low Risk,0
183635,4,54232,13558.0,0.07383124132109892,Low Risk,0
180486,2,38712,19356.0,0.1072437751404541,Low Risk,0
162214,2,36188,18094.0,0.1115440097648785,Low Risk,0
86492,2,12170,6085.0,0.07035332747537344,Low Risk,0
91693,2,26584,13292.0,0.14496199273663202,Low Risk,0
50135,3,45471,15157.0,0.3023237259399621,Medium Risk,1
42862,2,24318,12159.0,0.2836778498436844,Risky,1
85199,1,39956,39956.0,0.4689726405239498,Medium Risk,1
120366,1,36952,36952.0,0.30699699250618945,Medium Risk,1
19331,2,11865,5932.5,0.3068904867828876,Medium Risk,1
198258,2,33482,16741.0,0.0844404765507571,Low Risk,0
59648,1,34648,34648.0,0.5808744635193133,Medium Risk,1
43549,1,13023,13023.0,0.29904245792096257,Risky,1
