user_id,age,monthly_income,orders_per_month,avg_order_amount,num_active_bnpl_plans,total_bnpl_amount,average_emi,total_monthly_emi,dti_ratio,bnpl_utilization_ratio,repayment_delay_count,last_payment_delay_days,on_time_repayment_rate,spending_volatility,impulse_purchase_count,risk_label
1010,44,191318,1,6327,1,6327,6327.0,6327.0,0.03,0.03,0,30,1.0,0.11,2,Low
1011,22,22533,2,15281,2,30562,15281.0,30562.0,1.36,1.36,0,19,1.0,0.17,3,Risky
1012,37,130828,2,17452,2,34904,17452.0,34904.0,0.27,0.27,0,18,1.0,0.37,3,Risky
1013,28,74658,2,11058,1,22116,22116.0,22116.0,0.3,0.3,2,22,0.6,0.04,3,Medium
1014,27,53498,1,13093,1,13093,13093.0,13093.0,0.24,0.24,0,10,1.0,0.25,1,Medium
1015,57,124028,3,17684,3,53052,17684.0,53052.0,0.43,0.43,1,18,0.8,0.26,9,Medium
1016,55,26772,6,16987,5,101922,20384.4,101922.0,3.81,3.81,1,30,0.8,0.11,4,Risky
1017,23,104385,1,19984,1,19984,19984.0,19984.0,0.19,0.19,0,16,1.0,0.02,1,Low
1018,25,195108,4,19537,1,78148,78148.0,78148.0,0.4,0.4,0,7,1.0,0.11,1,Medium
1019,40,27940,1,15907,1,15907,15907.0,15907.0,0.57,0.57,2,5,0.6,0.12,2,Risky
1020,43,133027,2,13921,0,27842,0.0,0.0,0.0,0.21,0,4,1.0,0.34,0,Risky
1021,29,31932,0,15026,0,0,0.0,0.0,0.0,0.0,2,7,0.6,0.12,2,Medium
1022,43,39648,3,4082,1,12246,12246.0,12246.0,0.31,0.31,0,26,1.0,0.17,3,Medium
1023,30,47966,1,8074,1,8074,8074.0,8074.0,0.17,0.17,2,7,0.6,0.02,2,Medium
1024,57,173849,1,18623,1,18623,18623.0,18623.0,0.11,0.11,2,2,0.6,0.31,3,Risky
1025,35,178639,1,11560,0,11560,0.0,0.0,0.0,0.06,0,18,1.0,0.24,0,Medium
1026,42,163246,1,1459,1,1459,1459.0,1459.0,0.01,0.01,0,15,1.0,0.17,2,Medium
1027,50,57598,0,3801,0,0,0.0,0.0,0.0,0.0,0,9,1.0,0.35,3,Risky
1028,57,159870,3,17847,1,53541,53541.0,53541.0,0.33,0.33,0,22,1.0,0.34,4,Risky
1029,29,163630,0,1997,0,0,0.0,0.0,0.0,0.0,1,2,0.8,0.16,6,Medium
1030,53,76084,0,7384,0,0,0.0,0.0,0.0,0.0,0,8,1.0,0.35,1,Risky
1031,21,190309,4,14223,1,56892,56892.0,56892.0,0.3,0.3,2,7,0.6,0.17,2,Medium
1032,22,146250,3,16299,2,48897,24448.5,48897.0,0.33,0.33,2,7,0.6,0.11,0,Medium
1033,54,32118,3,12198,3,36594,12198.0,36594.0,1.14,1.14,1,24,0.8,0.36,2,Risky
1034,25,37616,1,2678,1,2678,2678.0,2678.0,0.07,0.07,0,7,1.0,0.36,2,Risky
1035,59,146870,1,1864,1,1864,1864.0,1864.0,0.01,0.01,0,19,1.0,0.43,1,Risky
1036,45,22601,3,10382,3,31146,10382.0,31146.0,1.38,1.38,2,6,0.6,0.25,2,Risky
1037,48,40363,0,3697,0,0,0.0,0.0,0.0,0.0,2,13,0.6,0.12,1,Medium
1038,26,17795,3,13107,1,39321,39321.0,39321.0,2.21,2.21,0,21,1.0,0.42,3,Risky
1039,46,112462,3,3926,0,11778,0.0,0.0,0.0,0.1,0,16,1.0,0.09,1,Low
1040,31,191336,2,16735,2,33470,16735.0,33470.0,0.17,0.17,0,11,1.0,0.47,2,Risky
1041,57,117892,1,15223,0,15223,0.0,0.0,0.0,0.13,2,4,0.6,0.15,0,Medium
1042,58,87833,4,8542,2,34168,17084.0,34168.0,0.39,0.39,1,1,0.8,0.01,0,Medium
1043,39,18084,2,5429,0,10858,0.0,0.0,0.0,0.6,0,24,1.0,0.09,3,Low
1044,28,110865,3,16362,2,49086,24543.0,49086.0,0.44,0.44,1,14,0.8,0.21,3,Medium
1045,40,15731,2,14931,2,29862,14931.0,29862.0,1.9,1.9,0,10,1.0,0.03,1,Risky
1046,18,147201,3,8218,3,24654,8218.0,24654.0,0.17,0.17,1,14,0.8,0.2,2,Medium
1047,54,174094,0,3397,0,0,0.0,0.0,0.0,0.0,1,30,0.8,0.1,1,Medium
1048,38,16605,5,19605,3,98025,32675.0,98025.0,5.9,5.9,2,12,0.6,0.01,6,Risky
1049,43,92506,3,15451,3,46353,15451.0,46353.0,0.5,0.5,1,18,0.8,0.15,2,Risky
1050,53,59130,2,6814,1,13628,13628.0,13628.0,0.23,0.23,0,11,1.0,0.11,4,Low
1051,40,175337,4,8522,2,34088,17044.0,34088.0,0.19,0.19,1,30,0.8,0.21,5,Medium
1052,18,178402,1,16588,1,16588,16588.0,16588.0,0.09,0.09,2,14,0.6,0.38,4,Risky
1053,57,83469,2,13359,1,26718,26718.0,26718.0,0.32,0.32,1,11,0.8,0.25,2,Medium
1054,32,161259,1,16762,1,16762,16762.0,16762.0,0.1,0.1,0,22,1.0,0.38,1,Risky
1055,38,171863,2,16577,1,33154,33154.0,33154.0,0.19,0.19,0,17,1.0,0.17,1,Medium
1056,26,105436,0,10970,0,0,0.0,0.0,0.0,0.0,0,22,1.0,0.01,4,Low
1057,26,127341,1,7510,1,7510,7510.0,7510.0,0.06,0.06,0,28,1.0,0.46,4,Risky
1058,27,185939,2,16005,0,32010,0.0,0.0,0.0,0.17,0,3,1.0,0.16,2,Medium
1059,43,146965,2,16919,1,33838,33838.0,33838.0,0.23,0.23,0,10,1.0,0.26,3,Medium
1060,58,114694,2,12561,0,25122,0.0,0.0,0.0,0.22,3,21,0.4,0.23,2,Risky
1061,52,34773,3,11349,2,34047,17023.5,34047.0,0.98,0.98,1,14,0.8,0.29,2,Risky
1062,42,19239,1,17435,1,17435,17435.0,17435.0,0.91,0.91,0,24,1.0,0.44,3,Risky
1063,43,35863,2,7058,1,14116,14116.0,14116.0,0.39,0.39,0,23,1.0,0.43,0,Risky
1064,28,66415,1,12553,1,12553,12553.0,12553.0,0.19,0.19,5,24,0.0,0.49,2,Risky
1065,55,83968,3,4515,2,13545,6772.5,13545.0,0.16,0.16,0,29,1.0,0.26,4,Medium
1066,19,75430,1,4330,1,4330,4330.0,4330.0,0.06,0.06,5,4,0.0,0.46,3,Risky
1067,24,16515,1,2674,1,2674,2674.0,2674.0,0.16,0.16,1,4,0.8,0.24,3,Medium
1068,35,112206,2,12057,1,24114,24114.0,24114.0,0.21,0.21,0,19,1.0,0.02,4,Low
1069,44,160677,1,18745,0,18745,0.0,0.0,0.0,0.12,2,24,0.6,0.07,1,Medium
1070,51,71240,4,9978,4,39912,9978.0,39912.0,0.56,0.56,0,29,1.0,0.17,3,Risky
1071,44,20586,1,17939,1,17939,17939.0,17939.0,0.87,0.87,0,9,1.0,0.36,3,Risky
1072,34,135419,1,16264,1,16264,16264.0,16264.0,0.12,0.12,1,23,0.8,0.04,1,Medium
1073,41,137374,1,15594,1,15594,15594.0,15594.0,0.11,0.11,1,21,0.8,0.18,2,Medium
1074,42,46186,1,10954,1,10954,10954.0,10954.0,0.24,0.24,1,9,0.8,0.49,3,Risky
1075,24,41928,2,3112,2,6224,3112.0,6224.0,0.15,0.15,1,29,0.8,0.39,1,Risky
1076,23,137990,3,19594,3,58782,19594.0,58782.0,0.43,0.43,1,29,0.8,0.29,1,Medium
1077,41,102029,3,16523,0,49569,0.0,0.0,0.0,0.49,1,21,0.8,0.03,5,Medium
1078,50,35711,4,2701,3,10804,3601.33,10804.0,0.3,0.3,2,5,0.6,0.01,2,Medium
1079,46,69962,3,3712,3,11136,3712.0,11136.0,0.16,0.16,1,5,0.8,0.05,3,Medium
1080,39,35039,0,3316,0,0,0.0,0.0,0.0,0.0,0,22,1.0,0.16,3,Medium
1081,43,51561,1,15659,1,15659,15659.0,15659.0,0.3,0.3,1,5,0.8,0.3,1,Risky
1082,45,16577,1,7469,1,7469,7469.0,7469.0,0.45,0.45,0,23,1.0,0.1,1,Medium
1083,38,122792,1,2610,1,2610,2610.0,2610.0,0.02,0.02,0,6,1.0,0.03,1,Low
1084,24,174422,3,7343,1,22029,22029.0,22029.0,0.13,0.13,0,17,1.0,0.05,0,Low
1085,34,179870,3,16797,2,50391,25195.5,50391.0,0.28,0.28,0,25,1.0,0.21,1,Medium
1086,37,25785,3,10319,2,30957,15478.5,30957.0,1.2,1.2,0,3,1.0,0.39,3,Risky
1087,58,87227,2,10096,0,20192,0.0,0.0,0.0,0.23,0,13,1.0,0.41,2,Risky
1088,37,133680,2,9355,2,18710,9355.0,18710.0,0.14,0.14,0,10,1.0,0.15,1,Low
1089,39,76957,3,10328,1,30984,30984.0,30984.0,0.4,0.4,0,6,1.0,0.33,1,Risky
1090,45,80431,1,5710,1,5710,5710.0,5710.0,0.07,0.07,0,17,1.0,0.2,0,Medium
1091,57,163369,3,3025,0,9075,0.0,0.0,0.0,0.06,2,19,0.6,0.49,1,Risky
1092,24,86894,2,1105,2,2210,1105.0,2210.0,0.03,0.03,2,1,0.6,0.2,3,Medium
1093,18,165653,5,11213,3,56065,18688.33,56065.0,0.34,0.34,0,30,1.0,0.2,2,Medium
1094,49,70192,2,10344,2,20688,10344.0,20688.0,0.29,0.29,2,1,0.6,0.25,4,Medium
1095,30,16462,2,16842,1,33684,33684.0,33684.0,2.05,2.05,0,29,1.0,0.01,2,Risky
1096,47,143848,1,1698,0,1698,0.0,0.0,0.0,0.01,0,6,1.0,0.21,3,Medium
1097,40,161583,2,12462,2,24924,12462.0,24924.0,0.15,0.15,1,10,0.8,0.41,3,Risky
1098,36,91106,4,9938,2,39752,19876.0,39752.0,0.44,0.44,3,30,0.4,0.31,0,Risky
1099,49,63665,1,7071,1,7071,7071.0,7071.0,0.11,0.11,1,17,0.8,0.48,3,Risky
1100,47,190486,1,10152,1,10152,10152.0,10152.0,0.05,0.05,0,19,1.0,0.16,1,Medium
1101,46,96010,1,4297,1,4297,4297.0,4297.0,0.04,0.04,0,6,1.0,0.08,1,Low
1102,46,87573,3,1208,0,3624,0.0,0.0,0.0,0.04,0,21,1.0,0.38,0,Risky
1103,47,122803,0,8233,0,0,0.0,0.0,0.0,0.0,0,19,1.0,0.02,6,Low
1104,33,134682,3,2891,0,8673,0.0,0.0,0.0,0.06,0,24,1.0,0.08,3,Low
1105,57,28386,0,15826,0,0,0.0,0.0,0.0,0.0,0,4,1.0,0.25,3,Medium
1106,36,139069,1,4506,1,4506,4506.0,4506.0,0.03,0.03,0,1,1.0,0.38,4,Risky
1107,35,69460,0,3039,0,0,0.0,0.0,0.0,0.0,0,13,1.0,0.3,2,Risky
1108,18,152293,0,10644,0,0,0.0,0.0,0.0,0.0,0,6,1.0,0.5,5,Risky
1109,31,169546,0,7645,0,0,0.0,0.0,0.0,0.0,0,9,1.0,0.33,3,Risky
1110,19,130375,1,2617,1,2617,2617.0,2617.0,0.02,0.02,0,27,1.0,0.36,1,Risky
1111,45,127660,2,9186,1,18372,18372.0,18372.0,0.14,0.14,5,17,0.0,0.5,1,Risky
1112,47,167117,1,1434,1,1434,1434.0,1434.0,0.01,0.01,1,7,0.8,0.3,1,Medium
1113,55,106319,3,11519,3,34557,11519.0,34557.0,0.33,0.33,0,22,1.0,0.36,2,Risky
1114,21,131582,2,19030,2,38060,19030.0,38060.0,0.29,0.29,0,15,1.0,0.15,1,Low
1115,18,150994,4,12355,1,49420,49420.0,49420.0,0.33,0.33,0,13,1.0,0.27,2,Medium
1116,25,168778,0,15328,0,0,0.0,0.0,0.0,0.0,0,27,1.0,0.46,4,Risky
1117,46,57771,3,6258,3,18774,6258.0,18774.0,0.32,0.32,0,8,1.0,0.43,3,Risky
1118,56,67335,4,13954,4,55816,13954.0,55816.0,0.83,0.83,0,5,1.0,0.15,1,Risky
1119,20,67949,1,8190,1,8190,8190.0,8190.0,0.12,0.12,0,6,1.0,0.18,3,Medium
1120,49,110558,4,18824,3,75296,25098.67,75296.0,0.68,0.68,0,25,1.0,0.42,2,Risky
1121,27,161312,2,16596,2,33192,16596.0,33192.0,0.21,0.21,0,29,1.0,0.14,8,Low
1122,27,117272,0,13470,0,0,0.0,0.0,0.0,0.0,4,29,0.2,0.44,6,Risky
1123,36,17716,1,11747,1,11747,11747.0,11747.0,0.66,0.66,0,8,1.0,0.39,1,Risky
1124,51,162646,1,13188,1,13188,13188.0,13188.0,0.08,0.08,4,6,0.2,0.08,2,Risky
1125,50,190138,2,8713,1,17426,17426.0,17426.0,0.09,0.09,1,8,0.8,0.36,1,Risky
1126,40,166285,2,1380,1,2760,2760.0,2760.0,0.02,0.02,0,23,1.0,0.42,2,Risky
1127,45,86916,3,10016,2,30048,15024.0,30048.0,0.35,0.35,0,20,1.0,0.07,4,Medium
1128,49,65906,2,12567,2,25134,12567.0,25134.0,0.38,0.38,0,6,1.0,0.23,1,Medium
1129,24,15463,3,2637,2,7911,3955.5,7911.0,0.51,0.51,0,11,1.0,0.43,1,Risky
1130,46,178045,1,13479,1,13479,13479.0,13479.0,0.08,0.08,0,22,1.0,0.1,2,Low
1131,25,89694,1,1524,1,1524,1524.0,1524.0,0.02,0.02,0,16,1.0,0.22,4,Medium
1132,18,166723,3,2093,1,6279,6279.0,6279.0,0.04,0.04,0,19,1.0,0.31,1,Risky
1133,20,83694,1,1104,1,1104,1104.0,1104.0,0.01,0.01,0,20,1.0,0.05,5,Low
1134,41,35008,3,19123,1,57369,57369.0,57369.0,1.64,1.64,0,11,1.0,0.11,1,Risky
1135,40,85474,1,19060,1,19060,19060.0,19060.0,0.22,0.22,3,21,0.4,0.23,3,Risky
1136,25,53185,2,11546,2,23092,11546.0,23092.0,0.43,0.43,2,22,0.6,0.19,2,Medium
1137,54,102924,1,5916,1,5916,5916.0,5916.0,0.06,0.06,2,4,0.6,0.16,0,Medium
1138,20,49980,2,13323,2,26646,13323.0,26646.0,0.53,0.53,0,17,1.0,0.01,1,Risky
1139,50,37504,4,14336,1,57344,57344.0,57344.0,1.53,1.53,0,4,1.0,0.46,1,Risky
1140,45,69970,2,6156,1,12312,12312.0,12312.0,0.18,0.18,0,4,1.0,0.44,3,Risky
1141,25,31766,2,18426,2,36852,18426.0,36852.0,1.16,1.16,3,6,0.4,0.2,0,Risky
1142,51,131944,3,12626,2,37878,18939.0,37878.0,0.29,0.29,2,28,0.6,0.09,2,Medium
1143,52,108922,3,19229,3,57687,19229.0,57687.0,0.53,0.53,0,2,1.0,0.03,0,Risky
1144,49,157767,1,4501,1,4501,4501.0,4501.0,0.03,0.03,1,0,0.8,0.06,1,Medium
1145,41,163868,2,18925,2,37850,18925.0,37850.0,0.23,0.23,2,27,0.6,0.3,2,Risky
1146,31,188615,1,17850,1,17850,17850.0,17850.0,0.09,0.09,1,5,0.8,0.37,4,Risky
1147,49,160631,3,3944,1,11832,11832.0,11832.0,0.07,0.07,2,27,0.6,0.08,1,Medium
1148,33,179211,3,16905,2,50715,25357.5,50715.0,0.28,0.28,0,6,1.0,0.06,1,Low
1149,21,135494,1,2591,1,2591,2591.0,2591.0,0.02,0.02,0,26,1.0,0.35,1,Risky
1150,54,23802,3,14522,3,43566,14522.0,43566.0,1.83,1.83,0,25,1.0,0.26,1,Risky
1151,38,186277,1,17153,1,17153,17153.0,17153.0,0.09,0.09,1,30,0.8,0.19,0,Medium
1152,31,49159,2,5072,1,10144,10144.0,10144.0,0.21,0.21,5,7,0.0,0.36,4,Risky
1153,48,26516,3,4572,0,13716,0.0,0.0,0.0,0.52,2,13,0.6,0.23,1,Medium
1154,35,65492,3,6978,2,20934,10467.0,20934.0,0.32,0.32,0,22,1.0,0.23,2,Medium
1155,24,44086,3,1293,3,3879,1293.0,3879.0,0.09,0.09,0,14,1.0,0.01,3,Low
1156,27,128758,0,2338,0,0,0.0,0.0,0.0,0.0,1,6,0.8,0.16,1,Medium
1157,24,45480,0,17151,0,0,0.0,0.0,0.0,0.0,0,6,1.0,0.0,2,Low
1158,50,198163,5,16380,0,81900,0.0,0.0,0.0,0.41,0,0,1.0,0.46,2,Risky
1159,40,143023,0,14045,0,0,0.0,0.0,0.0,0.0,1,8,0.8,0.15,2,Medium
1160,38,125195,1,3498,1,3498,3498.0,3498.0,0.03,0.03,0,24,1.0,0.09,1,Low
1161,36,193838,0,16113,0,0,0.0,0.0,0.0,0.0,2,6,0.6,0.05,2,Medium
1162,36,53737,3,6728,1,20184,20184.0,20184.0,0.38,0.38,0,24,1.0,0.02,2,Medium
1163,53,24265,1,19877,1,19877,19877.0,19877.0,0.82,0.82,0,26,1.0,0.44,1,Risky
1164,46,129165,3,4088,0,12264,0.0,0.0,0.0,0.09,0,19,1.0,0.08,6,Low
1165,35,134501,1,7281,1,7281,7281.0,7281.0,0.05,0.05,1,6,0.8,0.31,4,Risky
1166,19,85990,7,16186,1,113302,113302.0,113302.0,1.32,1.32,1,17,0.8,0.33,1,Risky
1167,18,30386,3,13839,2,41517,20758.5,41517.0,1.37,1.37,0,13,1.0,0.16,1,Risky
1168,22,119718,2,19481,1,38962,38962.0,38962.0,0.33,0.33,0,21,1.0,0.42,2,Risky
1169,37,52425,1,17771,1,17771,17771.0,17771.0,0.34,0.34,0,14,1.0,0.11,1,Medium
1170,28,136635,2,1298,2,2596,1298.0,2596.0,0.02,0.02,1,17,0.8,0.04,3,Medium
1171,59,189326,2,12652,2,25304,12652.0,25304.0,0.13,0.13,0,9,1.0,0.03,5,Low
1172,19,68634,4,5061,1,20244,20244.0,20244.0,0.29,0.29,0,2,1.0,0.15,2,Medium
1173,20,193734,1,1473,1,1473,1473.0,1473.0,0.01,0.01,0,26,1.0,0.23,1,Medium
1174,40,101988,5,17161,2,85805,42902.5,85805.0,0.84,0.84,2,28,0.6,0.31,3,Risky
1175,29,121337,1,6057,1,6057,6057.0,6057.0,0.05,0.05,0,10,1.0,0.36,0,Risky
1176,37,156215,2,14079,1,28158,28158.0,28158.0,0.18,0.18,0,0,1.0,0.09,2,Low
1177,22,161653,1,12405,1,12405,12405.0,12405.0,0.08,0.08,0,22,1.0,0.34,3,Risky
1178,54,82443,2,17168,1,34336,34336.0,34336.0,0.42,0.42,0,27,1.0,0.09,2,Medium
1179,55,44424,2,6289,1,12578,12578.0,12578.0,0.28,0.28,0,1,1.0,0.5,1,Risky
1180,47,103844,0,9640,0,0,0.0,0.0,0.0,0.0,0,15,1.0,0.48,5,Risky
1181,26,56984,4,3221,1,12884,12884.0,12884.0,0.23,0.23,0,2,1.0,0.05,1,Low
1182,51,56505,2,11174,2,22348,11174.0,22348.0,0.4,0.4,3,27,0.4,0.33,3,Risky
1183,52,117478,3,19304,0,57912,0.0,0.0,0.0,0.49,1,16,0.8,0.45,3,Risky
1184,39,77699,0,8075,0,0,0.0,0.0,0.0,0.0,0,2,1.0,0.04,1,Low
1185,41,173029,2,3316,1,6632,6632.0,6632.0,0.04,0.04,0,10,1.0,0.06,2,Low
1186,34,171536,1,18658,1,18658,18658.0,18658.0,0.11,0.11,1,3,0.8,0.17,6,Medium
1187,27,129012,3,14681,1,44043,44043.0,44043.0,0.34,0.34,0,29,1.0,0.05,1,Medium
1188,47,169721,1,15953,1,15953,15953.0,15953.0,0.09,0.09,4,6,0.2,0.44,2,Risky
1189,40,188137,7,5983,2,41881,20940.5,41881.0,0.22,0.22,3,21,0.4,0.44,1,Risky
1190,49,49758,2,8834,2,17668,8834.0,17668.0,0.36,0.36,0,15,1.0,0.47,3,Risky
1191,34,151668,0,11498,0,0,0.0,0.0,0.0,0.0,0,16,1.0,0.1,2,Low
1192,34,31374,3,17643,3,52929,17643.0,52929.0,1.69,1.69,0,10,1.0,0.02,1,Risky
1193,31,133686,5,4206,1,21030,21030.0,21030.0,0.16,0.16,2,3,0.6,0.22,2,Medium
1194,26,18775,1,16820,0,16820,0.0,0.0,0.0,0.9,1,24,0.8,0.44,0,Risky
1195,57,42388,1,10704,1,10704,10704.0,10704.0,0.25,0.25,0,2,1.0,0.32,3,Risky
1196,19,138800,1,13930,1,13930,13930.0,13930.0,0.1,0.1,1,21,0.8,0.5,2,Risky
1197,42,36029,2,11320,2,22640,11320.0,22640.0,0.63,0.63,0,26,1.0,0.45,0,Risky
1198,56,98981,1,6178,1,6178,6178.0,6178.0,0.06,0.06,0,15,1.0,0.2,1,Medium
1199,26,68639,4,6358,2,25432,12716.0,25432.0,0.37,0.37,0,1,1.0,0.02,3,Medium
1200,39,129010,2,5507,2,11014,5507.0,11014.0,0.09,0.09,0,4,1.0,0.0,1,Low
1201,21,160717,3,4508,0,13524,0.0,0.0,0.0,0.08,0,24,1.0,0.32,1,Risky
1202,43,46105,2,13902,0,27804,0.0,0.0,0.0,0.6,1,27,0.8,0.46,3,Risky
1203,46,159740,0,16238,0,0,0.0,0.0,0.0,0.0,0,17,1.0,0.22,1,Medium
1204,51,162032,1,7754,1,7754,7754.0,7754.0,0.05,0.05,1,2,0.8,0.44,1,Risky
1205,40,141519,5,9921,3,49605,16535.0,49605.0,0.35,0.35,3,27,0.4,0.28,3,Risky
1206,54,157429,4,12204,1,48816,48816.0,48816.0,0.31,0.31,0,1,1.0,0.05,4,Medium
1207,28,117739,1,6516,1,6516,6516.0,6516.0,0.06,0.06,0,1,1.0,0.4,0,Risky
1208,23,66796,3,6799,2,20397,10198.5,20397.0,0.31,0.31,0,21,1.0,0.25,2,Medium
1209,35,30804,2,3929,0,7858,0.0,0.0,0.0,0.26,0,21,1.0,0.03,2,Low
1210,38,142732,3,14885,1,44655,44655.0,44655.0,0.31,0.31,5,20,0.0,0.41,0,Risky
1211,59,160698,1,2530,1,2530,2530.0,2530.0,0.02,0.02,1,29,0.8,0.38,2,Risky
1212,53,174204,1,10302,1,10302,10302.0,10302.0,0.06,0.06,0,1,1.0,0.23,3,Medium
1213,58,22951,1,17138,1,17138,17138.0,17138.0,0.75,0.75,0,15,1.0,0.01,0,Risky
1214,55,152521,1,1715,1,1715,1715.0,1715.0,0.01,0.01,1,0,0.8,0.17,3,Medium
1215,51,34065,2,10533,2,21066,10533.0,21066.0,0.62,0.62,0,28,1.0,0.22,0,Risky
1216,34,116503,2,8527,0,17054,0.0,0.0,0.0,0.15,0,28,1.0,0.08,2,Low
1217,54,120072,0,8223,0,0,0.0,0.0,0.0,0.0,0,18,1.0,0.08,1,Low
1218,42,155202,1,14421,1,14421,14421.0,14421.0,0.09,0.09,0,18,1.0,0.08,2,Low
1219,55,104360,0,15066,0,0,0.0,0.0,0.0,0.0,0,8,1.0,0.19,1,Medium
1220,29,77287,2,12279,0,24558,0.0,0.0,0.0,0.32,1,19,0.8,0.41,1,Risky
1221,40,197774,0,17585,0,0,0.0,0.0,0.0,0.0,0,29,1.0,0.38,3,Risky
1222,59,183065,3,3140,3,9420,3140.0,9420.0,0.05,0.05,0,29,1.0,0.01,0,Low
1223,39,177947,2,10248,2,20496,10248.0,20496.0,0.12,0.12,0,8,1.0,0.0,3,Low
1224,38,152126,2,4671,2,9342,4671.0,9342.0,0.06,0.06,0,28,1.0,0.04,2,Low
1225,44,122357,4,9610,1,38440,38440.0,38440.0,0.31,0.31,0,10,1.0,0.23,1,Medium
1226,48,194589,2,8370,2,16740,8370.0,16740.0,0.09,0.09,0,0,1.0,0.44,2,Risky
1227,23,44670,1,19982,1,19982,19982.0,19982.0,0.45,0.45,0,18,1.0,0.09,4,Medium
1228,44,64112,0,13022,0,0,0.0,0.0,0.0,0.0,1,16,0.8,0.24,1,Medium
1229,57,103388,1,19328,1,19328,19328.0,19328.0,0.19,0.19,2,5,0.6,0.02,3,Medium
1230,51,104156,1,3929,1,3929,3929.0,3929.0,0.04,0.04,4,0,0.2,0.01,1,Risky
1231,29,174379,2,11959,2,23918,11959.0,23918.0,0.14,0.14,1,17,0.8,0.0,2,Medium
1232,24,62922,1,4383,1,4383,4383.0,4383.0,0.07,0.07,1,8,0.8,0.37,1,Risky
1233,27,108348,4,17777,3,71108,23702.67,71108.0,0.66,0.66,1,26,0.8,0.01,2,Risky
1234,34,94335,1,12111,0,12111,0.0,0.0,0.0,0.13,2,0,0.6,0.14,0,Medium
1235,43,41312,2,16570,2,33140,16570.0,33140.0,0.8,0.8,2,3,0.6,0.32,2,Risky
1236,38,81985,0,8010,0,0,0.0,0.0,0.0,0.0,0,21,1.0,0.31,1,Risky
1237,45,145744,1,9823,1,9823,9823.0,9823.0,0.07,0.07,1,29,0.8,0.03,3,Medium
1238,19,115963,2,1321,2,2642,1321.0,2642.0,0.02,0.02,0,17,1.0,0.13,0,Low
1239,18,186349,2,19077,2,38154,19077.0,38154.0,0.2,0.2,1,16,0.8,0.32,0,Risky
1240,53,46551,5,18447,3,92235,30745.0,92235.0,1.98,1.98,1,19,0.8,0.2,1,Risky
1241,43,104813,3,4111,1,12333,12333.0,12333.0,0.12,0.12,2,18,0.6,0.23,0,Medium
1242,46,116025,0,11985,0,0,0.0,0.0,0.0,0.0,2,22,0.6,0.1,1,Medium
1243,38,139342,1,4086,1,4086,4086.0,4086.0,0.03,0.03,0,22,1.0,0.02,2,Low
1244,28,191284,0,14435,0,0,0.0,0.0,0.0,0.0,3,27,0.4,0.17,1,Risky
1245,57,24637,2,13162,1,26324,26324.0,26324.0,1.07,1.07,5,13,0.0,0.34,0,Risky
1246,28,58258,2,10150,2,20300,10150.0,20300.0,0.35,0.35,4,25,0.2,0.38,1,Risky
1247,53,181765,5,5143,0,25715,0.0,0.0,0.0,0.14,0,26,1.0,0.3,1,Medium
1248,56,155896,2,7332,1,14664,14664.0,14664.0,0.09,0.09,0,6,1.0,0.2,1,Medium
1249,57,144553,2,7447,2,14894,7447.0,14894.0,0.1,0.1,0,8,1.0,0.29,2,Medium
1250,52,41950,3,10774,2,32322,16161.0,32322.0,0.77,0.77,0,24,1.0,0.35,0,Risky
1251,51,169560,5,8863,2,44315,22157.5,44315.0,0.26,0.26,0,19,1.0,0.38,3,Risky
1252,41,142870,5,4176,2,20880,10440.0,20880.0,0.15,0.15,0,8,1.0,0.05,0,Low
1253,39,15215,2,3416,2,6832,3416.0,6832.0,0.45,0.45,4,14,0.2,0.4,1,Risky
1254,22,120603,1,8668,1,8668,8668.0,8668.0,0.07,0.07,1,10,0.8,0.03,2,Medium
1255,50,26523,0,9651,0,0,0.0,0.0,0.0,0.0,3,6,0.4,0.44,3,Risky
1256,53,83689,1,11486,1,11486,11486.0,11486.0,0.14,0.14,0,5,1.0,0.2,3,Medium
1257,37,38834,1,19695,1,19695,19695.0,19695.0,0.51,0.51,0,26,1.0,0.27,1,Risky
1258,36,49474,1,2229,1,2229,2229.0,2229.0,0.05,0.05,0,8,1.0,0.14,1,Low
1259,52,58066,2,2530,2,5060,2530.0,5060.0,0.09,0.09,0,3,1.0,0.21,1,Medium
1260,34,25400,2,13817,2,27634,13817.0,27634.0,1.09,1.09,2,16,0.6,0.42,3,Risky
1261,51,140211,1,10579,1,10579,10579.0,10579.0,0.08,0.08,0,5,1.0,0.15,2,Low
1262,26,25345,1,3797,1,3797,3797.0,3797.0,0.15,0.15,0,28,1.0,0.28,1,Medium
1263,43,48896,1,2363,0,2363,0.0,0.0,0.0,0.05,0,16,1.0,0.32,1,Risky
1264,19,43899,2,5502,2,11004,5502.0,11004.0,0.25,0.25,2,25,0.6,0.07,3,Medium
1265,26,43229,2,17836,2,35672,17836.0,35672.0,0.83,0.83,0,24,1.0,0.39,2,Risky
1266,26,20583,1,14101,1,14101,14101.0,14101.0,0.69,0.69,4,13,0.2,0.5,3,Risky
1267,57,150969,3,17961,1,53883,53883.0,53883.0,0.36,0.36,1,4,0.8,0.08,2,Medium
1268,34,86537,2,12204,2,24408,12204.0,24408.0,0.28,0.28,2,17,0.6,0.38,2,Risky
1269,18,150639,1,8317,1,8317,8317.0,8317.0,0.06,0.06,0,27,1.0,0.07,3,Low
